year,NE.TRD.GNFS.ZS,NY.GDP.PCAP.KD,BG.GSR.NFSV.GD.ZS,BM.KLT.DINV.WD.GD.ZS,BN.CAB.XOKA.GD.ZS,BX.KLT.DINV.WD.GD.ZS,BX.TRF.PWKR.DT.GD.ZS,CM.MKT.LCAP.GD.ZS,CM.MKT.TRAD.GD.ZS,EG.EGY.PRIM.PP.KD,EG.GDP.PUSE.KO.PP,EG.GDP.PUSE.KO.PP.KD,EG.USE.COMM.GD.PP.KD,EN.ATM.CO2E.KD.GD,EN.ATM.CO2E.PP.GD,EN.ATM.CO2E.PP.GD.KD,ER.GDP.FWTL.M3.KD,FD.AST.PRVT.GD.ZS,FM.LBL.BMNY.GD.ZS,FS.AST.CGOV.GD.ZS,FS.AST.DOMO.GD.ZS,FS.AST.DOMS.GD.ZS,FS.AST.PRVT.GD.ZS,GB.XPD.RSDV.GD.ZS,GC.AST.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,GC.LBL.TOTL.GD.ZS,GC.NFN.TOTL.GD.ZS,GC.NLD.TOTL.GD.ZS,GC.REV.XGRT.GD.ZS,GC.TAX.TOTL.GD.ZS,GC.XPN.TOTL.GD.ZS,MS.MIL.XPND.GD.ZS,NE.CON.GOVT.ZS,NE.CON.PRVT.ZS,NE.CON.TOTL.ZS,NE.DAB.TOTL.ZS,NE.EXP.GNFS.ZS,NE.GDI.FPRV.ZS,NE.GDI.FTOT.ZS,NE.GDI.TOTL.ZS,NE.IMP.GNFS.ZS,NE.RSB.GNFS.ZS,NV.AGR.TOTL.ZS,NV.IND.MANF.ZS,NV.IND.TOTL.ZS,NV.SRV.TOTL.ZS,NY.GDP.COAL.RT.ZS,NY.GDP.DEFL.KD.ZG,NY.GDP.DEFL.KD.ZG.AD,NY.GDP.DEFL.ZS,NY.GDP.DEFL.ZS.AD,NY.GDP.DISC.CN,NY.GDP.DISC.KN,NY.GDP.FRST.RT.ZS,NY.GDP.MINR.RT.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.CN,NY.GDP.MKTP.CN.AD,NY.GDP.MKTP.KD,NY.GDP.MKTP.KD.ZG,NY.GDP.MKTP.KN,NY.GDP.MKTP.PP.CD,NY.GDP.MKTP.PP.KD,NY.GDP.NGAS.RT.ZS,NY.GDP.PCAP.CD,NY.GDP.PCAP.CN,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.KN,NY.GDP.PCAP.PP.CD,NY.GDP.PCAP.PP.KD,NY.GDP.PETR.RT.ZS,NY.GDP.TOTL.RT.ZS,NY.GDS.TOTL.ZS,NY.GNS.ICTR.ZS,PA.NUS.PPP,PA.NUS.PPPC.RF,SE.XPD.PRIM.PC.ZS,SE.XPD.SECO.PC.ZS,SE.XPD.TERT.PC.ZS,SE.XPD.TOTL.GD.ZS,SH.XPD.CHEX.GD.ZS,SH.XPD.GHED.GD.ZS,SL.GDP.PCAP.EM.KD,TG.VAL.TOTL.GD.ZS
1996,52.1333267199048,31363.9651364533,11.5590203588847,2.94725271426293,-0.729752216249687,2.29006726114739,0.100430111663128,120.904182928536,41.5919407877696,5.56311124752267,5.63217688999292,7.56098013622689,132.257985338264,0.302265068137952,0.433841154223388,0.323168435668471,,100.512099818682,64.9439787488495,4.9358221869506,,105.977657633825,100.512099818682,1.58684,-0.699810966166802,43.6283473593131,2.93537026933188,1.27837574194402,-3.56022904507603,30.6946855590276,23.1348753644275,33.8570066520069,2.44702977091801,16.7127953309194,64.3654139730723,81.0782093039918,99.8319086905963,26.1507090146543,,18.5761288295885,18.7536993866045,25.9826177052505,0.168091309403744,1.18215035629846,15.3309194319065,24.9267838345761,64.7076589013993,0.0056368002995177,4.12017859987171,4.12017859987171,70.9797477730679,70.9797477730679,0.0,0.0,0.00761803878173553,1.71976188323428e-05,1415358814352.57,907245000000.0,907245000000.0,1824346191893.82,2.49153316331814,1278174449000.0,1271055363539.95,1706342777132.18,0.111148497556933,24332.6977665594,15597.2592683646,2.23089464633352,21974.2387902408,21851.8482323716,29335.2630167506,0.642358284304966,0.766778818561985,18.9217906960082,15.2844712404413,0.713773,1.11353042121685,,,,4.40572,,,64792.1640625,38.5668280343237
1997,50.6024982016938,32489.2077753022,11.5570596562401,4.79120611693807,-0.0899667494959537,3.29116489950359,0.105759790213639,132.658262621379,53.6785383090146,5.24372885145002,6.12648497491191,8.08031008786735,123.757626765031,0.278329989306301,0.392480092896828,0.297578108505373,,102.17917955234,77.6530135411143,4.01318932882488,,106.647904776406,102.17917955234,1.5445,-0.120132103309408,44.9699407215277,1.78906524832377,1.16110198102459,-1.82539890894008,31.1656699412466,23.6807258331277,32.7392534797881,2.2963729499775,16.1343505358165,65.5814173277958,81.7157678636123,99.5016197881937,25.5504392067501,,17.0197997448243,17.7858519245814,25.0520589949437,0.49838021180634,1.04359514221058,15.1496663288826,24.0521482539366,65.294948466058,0.00280575046652806,1.06846299380517,1.06846299380517,71.7381401111194,71.7381401111194,0.0,0.0,0.00615255036375875,1.70560177498872e-06,1559078258022.27,952285000000.0,952285000000.001,1894671635328.74,3.85482995208896,1327445900500.0,1343619575983.5,1772119389590.38,0.0975196555747595,26734.5626114537,16329.4708430759,3.5876925444642,22762.6069170211,23039.9477994598,30387.7220609015,0.450277269839589,0.556756931846411,18.2842321363877,16.0223687325483,0.708746,1.16035690897184,,,,,,,66351.8515625,37.7097170699948
1998,48.9562152364474,33575.408292517,12.1741493275585,9.57322692383034,-0.31954232095531,6.65491819711436,0.0843543445275402,139.237039072276,63.3083240110641,5.12296891678055,6.2414380573531,8.29225376789871,120.594476241337,0.270865028185818,0.384752837891093,0.289596902398779,,102.04662104792,89.687607263939,2.52806677010841,,105.64436647283,102.740135732165,1.55911,-0.250407979333062,46.2182875105131,-0.238966492501812,1.18931244693258,0.0567056145583887,32.4068070824811,24.9470580324256,32.0501137123209,2.24575228149042,16.138518267237,66.2662815368526,82.4047998040896,100.61733846929,24.1694383835789,,17.5071810384454,18.2125386652,24.7867768528685,-0.617338469289644,0.993100984168595,14.5812716911521,23.3864994469948,65.7136777956872,0.00218895141878572,0.950320268149056,0.950320268149056,72.4198821965885,72.4198821965885,0.0,0.0,0.00589757695962339,0.0,1650172242464.39,996374000000.0,996374000000.0,1963729638937.01,3.64485340470566,1375829357600.0,1382460716639.5,1836710543497.31,0.0395698438925101,28214.274355869,17035.7788560737,3.34326563062749,23523.6213307127,23637.002818098,31403.6643284942,0.109232247404108,0.156888619675027,17.5952001959104,17.195856181622,0.720725,1.19364855912554,12.48974,22.65895,27.90508,4.22681,,,67772.171875,36.0677500617238
1999,49.2357372070727,34610.8610527605,14.2847171177549,14.4047689279457,-2.46972278142087,7.72061575428947,0.32376283319165,175.631046139163,84.628284738112,4.98091612188099,6.4519575334593,8.55483814100162,116.892918780918,0.261410314387063,0.370581719614002,0.27948834077484,,105.2394914467,89.7126718088723,2.68710855272331,,108.74966703241,105.80272355468,1.64171,1.07770910605054,42.7043795936305,0.0438507497420403,1.16685306440771,0.914999745165599,32.9633586597057,25.4236261300463,31.744288584092,2.18494643885806,16.5775066809887,66.6094811860089,83.1869878669976,101.387645435916,23.9240458855784,,17.521451767541,18.2006575689183,25.3116913214943,-1.38764543591588,0.935867316863017,13.9616555965962,23.0547240047274,65.7140988815174,0.000195124558958502,0.908178935229301,0.908178935229301,73.0775843116158,73.0775843116158,0.0,0.0,0.00506863934194853,0.0,1682399288141.08,1039891000000.0,1039891000000.0,2031050676959.34,3.42822335047983,1422995860900.0,1432713941078.97,1899677083230.21,0.0335220699671749,28669.539690801,17720.6424828841,3.08396178304788,24249.0808225408,24414.6853180808,32372.1413348616,0.401310884154539,0.440096718022621,16.8130121330024,15.7318103258735,0.725819,1.1742743892574,12.32138,21.09702,22.71169,4.01767,,,69136.796875,35.4889593813198
2000,52.1319288715111,35672.9119698864,14.5564160851443,17.6163462403099,-2.25253078282047,9.90039152020314,0.30608749790148,155.444897746271,110.590255571071,4.81793687756031,6.97541784652657,8.81343683708274,113.463115296008,0.257886130540659,0.348372632346567,0.275720439350879,,114.476325034158,94.5673394173875,0.499064026774949,,115.973060764787,115.24436157134,1.62649,3.08291600153699,42.6074543810027,1.34121175447291,0.618810186820438,1.72865264577863,33.7456909180022,26.072900951124,32.251054395971,2.13899963372351,16.7806171855819,66.5016506168479,83.2822678024298,101.734128842122,25.1989000146945,,17.8189040123178,18.4518610396924,26.9330288568166,-1.73412884212217,0.856294568252117,13.4881454039653,23.1485208337326,65.6602330486624,0.00311846292832318,1.86066886475538,1.86066886475538,74.4373161700174,74.4373161700174,0.0,0.0,0.00498013018050887,0.0,1657816613708.58,1095651000000.0,1095651000000.0,2100867467607.3,3.43747162195275,1471910939800.0,1555186979960.65,1964977943874.99,0.194169294820064,28149.8700107891,18604.2490901305,3.06854809392598,24993.1755299154,26407.209920783,33365.4960607555,0.856768051777766,1.05903593970666,16.7177321975702,16.1892974832002,0.704514,1.06599182932365,12.72822,21.87505,20.67319,4.06533,5.97159191966057,4.87975031137466,70563.3515625,38.2118863305925
2001,52.2736268066371,36592.8090728001,15.0629222949689,4.71953208937045,-2.06156409111662,3.41966508067889,0.302125231489414,131.047452893823,115.466711546505,4.70568221609946,7.3335110609836,9.04267935094453,110.586692416064,0.252322115225283,0.332645362047139,0.269771640382536,,120.033190607286,98.9542589200854,1.02292363439783,,121.727122658689,120.495507157218,1.61903,-1.21301050743366,38.4757419838365,-1.63416789602968,1.08128363927725,0.595447568581782,33.4558162107419,25.5636128441156,32.6199078701758,2.17306229707918,17.4131335461206,66.4150897032767,83.8282232493973,102.200830379498,25.0363543338666,,17.8967756316703,18.3726071301007,27.2372724727705,-2.20091813890383,0.843367890062037,12.6126940470162,22.0619247919444,67.0009714966226,0.0128631822422203,0.996185042667335,0.996185042667335,75.1788495798661,75.1788495798661,0.0,0.0,0.00497772547816087,0.0,1640246149417.01,1139479000000.0,1139479000000.0,2163354906535.37,2.97436368031538,1515690924200.0,1640973686332.79,2023423534163.82,0.355921218859138,27744.5064592461,19274.1086372382,2.57869922054653,25637.6743524951,27756.812632113,34225.8918476057,0.600807683670693,0.974569810250212,16.1717767506027,16.3068035989552,0.694392,0.999556643155319,13.26629,21.94317,20.34455,4.14309,6.31098672747612,5.14633655548096,71995.40625,37.5858830834092
2002,50.7986302716023,37285.177876807,15.2471387993127,6.77521834685502,-2.05179780787895,5.03008655401354,0.293367759056364,104.019138542635,58.7049728075149,4.48998981896257,7.88649569840179,9.46139752680901,105.69263125944,0.23881133509599,0.306314201220525,0.255326512118321,140.281297220927,124.258924694335,99.4349912355189,1.89568125677704,,127.155361031949,124.956555554716,1.6254,-0.227616136724226,39.4416769345902,1.52124851230597,1.061732687945,-1.64513552399166,32.3852407313617,24.789665051516,33.8107392820937,2.23691751848759,18.1908968663725,65.9985167155075,84.1894135818801,102.575757957536,24.1114361570333,,17.8989434747661,18.3863443756557,26.687194114569,-2.57575795753573,0.905425075235112,12.3349468041771,21.7225586069556,67.3533786717801,0.00463395793373824,2.11297234696974,2.11297234696974,76.7673578822586,76.7673578822586,0.0,0.0,0.00539105263969513,0.0,1784473920863.31,1190601000000.0,1190601000000.0,2213638870146.23,2.32435110202924,1550920902900.0,1725816341173.86,2070455001378.87,0.252026476642338,30056.5862179301,20053.754324603,1.89208978908792,26122.7621710783,29068.5938574601,34873.4764524785,0.581832526603958,0.84388401381973,15.8105864181199,16.3345737245885,0.689877,1.03398830935252,14.41264,23.63757,25.48431,4.68009,6.56820684671402,5.3778950124979,73237.390625,36.1041981318679
2003,49.9157040225086,38331.6056825266,15.8378415428966,3.99805775473349,-1.77577552112122,1.75406289033498,0.27708281543458,118.158783004659,60.676805534349,4.41946228948578,8.10952376460347,9.60770855410544,104.083090610892,0.236183109935763,0.29916741062523,0.252516530075581,,129.198297539353,103.371282428106,1.19151568939,,131.303947437482,129.732781751352,1.5895,0.0877155312952793,39.3492032439637,3.1715168663527,1.11469501556295,-3.06869167871463,32.353989028799,24.4246004291142,35.191662014483,2.2967063866431,18.86114543919,65.4753895507979,84.3365349899879,102.202510747737,23.8566363996393,,17.4608779187482,17.8659757577493,26.0590676228693,-2.20243122323006,0.854172730410331,11.7315348070815,21.0584075694607,68.1118655336015,0.00452117746181195,2.25621773581899,2.25621773581899,78.4993966261178,78.4993966261178,0.0,0.0,0.00496989685647424,0.0,2053018775510.2,1257474000000.0,1257474000000.0,2286387401482.14,3.28637757120269,1601890019600.0,1805029785401.56,2138497970166.03,0.236743460809562,34419.1479145952,21081.7280976895,2.80655173264054,26855.9110054043,30261.5776899297,35852.2186100876,0.550517039927855,0.796751575055703,15.6634650100121,16.1037859707207,0.69665,1.13738775510204,16.29736,25.01142,24.79769,4.83572,6.83254450559616,5.5834174156189,74791.7578125,34.3410400533132
2004,49.9739419207834,39018.9510392376,16.2508015242762,5.3224381453888,-2.31405279579689,3.60207231412435,0.245695737451197,116.508390851948,67.0798920841009,4.2936071041826,8.6519911109075,9.87828289044987,101.232168696726,0.230378825880221,0.281221766013923,0.246310846402108,,136.925964754933,108.136104983759,1.77043438212052,,139.641534760266,137.393267925535,1.5423,0.595927061618267,42.7380526736801,3.17560115382751,1.46531245454986,-2.70041995927668,33.5537160032967,25.045601638629,35.7511544335095,2.2452991726422,19.4919735055995,65.4193381247879,84.9113116303874,102.548540747564,23.7127005866098,,17.292489819169,17.6372291171765,26.2612413341737,-2.54854074756387,0.804921946962719,11.0949847287536,20.2626563484753,68.8407487758763,0.0213530858490987,2.54808668445961,2.54808668445961,80.499629298929,80.499629298929,0.0,0.0,0.00373418046377487,5.93274372818388e-06,2416931526913.22,1320128000000.0,1320128000000.0,2340665128141.43,2.37395144077968,1639918110800.0,1917489146175.49,2189264873539.83,0.168216845035065,40290.3139710116,22006.5694909666,1.79315565959783,27337.4792935343,31964.5959660616,36495.1046971857,0.571802744057892,0.765112788149558,15.0886883696126,15.3133286546551,0.688467,1.26046686195533,15.87519,23.79821,24.37405,4.76009,7.03558847308159,5.85026629269123,75679.8671875,33.8497798092306
2005,52.3497537016374,39984.1674392449,16.900075491163,6.29896020955335,-1.93601928168373,9.95215612633774,0.238122413236932,120.463485748499,68.1418032205713,4.18819530567367,8.86191993179863,10.1449368422929,98.5713381507839,0.224662387923369,0.274974785869893,0.240199083890177,,142.870597031815,116.398500580832,1.52649121877225,,145.418162910718,143.377159497348,1.5612,0.88814946063595,44.1499304577755,3.44115839727733,2.07559547767845,-2.72002486617956,34.6429139266362,25.3778986072934,36.2511942498392,2.18420770288165,19.6990705262721,64.8691445948288,84.5682151211009,102.402537037859,24.973608331889,,17.395081481142,17.8343219167585,27.3761453697483,-2.40253703785933,0.571091347400295,10.6104532491474,20.2103598577357,69.2747268802542,0.0116897996637973,2.50858200335027,2.50858200335027,82.5190285122856,82.5190285122856,0.0,0.0,0.00365912270677156,7.02853815187015e-06,2538680000000.0,1396274000000.0,1396274000000.0,2415091934236.32,3.17972892405965,1692063061300.0,1973200267375.52,2258877561948.06,0.151378199166057,42030.2866138136,23116.6576375975,2.47371181002978,28013.7297473829,32668.2263161355,37397.8884121627,0.70301159921305,0.869745749287828,15.4317848788991,15.881769068653,0.707619,1.28658,17.01127,23.47328,29.03337,4.96651,7.17456564307213,5.9901911765337,77042.75,35.8506389147116
2006,56.2559537006339,40798.0653018924,17.8069696116393,5.24200690404896,-2.79494801350882,7.50387652239409,0.22499149895785,139.340721159681,101.82573244366,4.0120973786369,9.66069262092683,10.6032652337446,94.3105711264798,0.218115985509152,0.255952769281657,0.233199960106237,,152.971036454106,125.725885351303,0.18780641430095,,154.556407351435,153.799893282565,1.58285,0.630541390974309,43.6238366341836,3.09894143626481,1.56055604258663,-2.66013886826634,34.3013160687032,25.5441131503136,36.305895290805,2.13119635555446,19.8160853142842,64.0418516763248,83.857936990609,102.053802130688,27.1010757849732,,17.7302137128515,18.1958651400785,29.1548779156607,-2.0538021306875,0.586945894802644,10.2578236287589,20.2054615732482,69.3012448785462,0.00982053362009828,2.76729132467976,2.76729132467976,84.8025704295161,84.8025704295161,0.0,0.0,0.00367045791313545,1.21158308329751e-05,2713749770009.2,1474923000000.0,1474923000000.0,2482432535772.49,2.78832455947308,1739243271200.0,2115461460017.13,2321862399776.28,0.244676361887534,44599.6975685697,24239.9356285176,2.03555035598562,28583.9633229806,34767.0011352627,38159.1412628676,0.712906177360437,0.971085646612037,16.142063009391,15.4101982000899,0.697211,1.28281692732291,19.733,24.47537,26.05054,5.01231,7.30819627642632,6.17107376456261,78352.8671875,39.1921912533739
2007,52.4590259133152,41465.5454970381,18.0504206586202,11.9448348630642,-3.32449621140959,6.75662394763812,0.211434521377856,124.044108811534,127.30893244807,3.76939299228527,10.343907417957,11.2688847899094,88.7399257906551,0.207815032403917,0.242055106594067,0.222186636861773,299.854879660016,169.431179471694,138.568454034369,-0.344555919683628,,170.087577855765,169.792124380816,1.62165,0.626975631379366,44.653866478774,2.97563396030896,1.46449170581635,-2.45783222707655,34.5877362611553,25.6937414062656,36.4818259657083,2.139425291383,19.6442685961798,63.7885278364405,83.4327964326203,101.979454401508,25.2397534941132,,18.0457614137375,18.546657968888,27.219272419202,-1.97951892508877,0.565613706357057,9.7279621324011,19.6785306174068,69.7882529659877,0.0117276385016435,2.58471940922304,2.58471940922304,86.9944789269279,86.9944789269279,0.0,0.0,0.0042129993722948,6.47433402775735e-05,3100882352941.18,1549821000000.0,1549821000000.0,2542769379516.94,2.43055321242285,1781516504400.0,2183080160693.26,2378296500922.08,0.210690534971975,50566.8265956828,25273.2999325223,1.63605845082763,29051.6136705077,35600.0077931191,38783.447118262,0.677154555808919,0.90385047199511,16.5672035673797,15.228281499485,0.709924,1.42041616646659,20.91308,25.57833,22.14017,4.94507,7.40611702203751,6.18998855352402,79739.109375,34.8318277530115
2008,56.1301087908846,41024.8110611627,18.8736036246426,12.2044773760516,-3.92802191962679,8.67201407744004,0.205124298226272,63.9194540945488,93.5981649115591,3.72864940901435,10.9043441444494,11.4132786697189,87.6172420684992,0.20534948888658,0.229797592265149,0.219550586832974,,190.593176685026,159.120301447044,0.287999919493362,,192.515964529278,191.615988366791,1.62307,4.33345849599763,55.2461081644424,9.18744272550192,1.85762778384722,-4.81184403599905,35.4246819516067,26.251956845926,39.3001960462435,2.2594531192635,20.4469250552382,64.234674334924,84.6815993901622,102.151288326349,26.9894102322679,,17.4402536965441,17.4696889361865,29.1406985586167,-2.15128832634875,0.640090670601429,9.62016590657079,20.0358380332228,69.7905129216299,0.0444890856128261,2.87728398919074,2.87728398919074,89.4975571405723,89.4975571405723,0.0,0.0,0.00474742834010063,0.000117610749528936,2922667279411.76,1589931000000.0,1589931000000.0,2535620292133.23,-0.281153589519334,1776507706800.0,2265856338473.77,2371609834940.33,0.329807988117845,47286.9984928367,25724.1271801032,-1.06289313354608,28742.8260636195,36660.1925635403,38371.2205218896,0.94633249747439,1.32549461029469,15.3184006098378,13.5155179035859,0.701691,1.28987316176471,21.33528,26.49489,20.34569,4.91991,7.64548107981682,6.46684169769287,78717.4375,38.66163651127
2009,54.3518422190244,38986.144513023,19.600870463306,-2.00745434505447,-3.31318562243956,0.60338667381581,0.217469017664166,,,3.66894172656006,11.1278156689017,11.5922515228898,86.2645188491139,0.194290105522512,0.216396151527701,0.207726383516192,,192.123041778033,163.370095148702,13.2316446602389,,206.461833254783,192.592360313046,1.6825,3.74382173779032,68.9327025781826,13.7043855403625,2.02996582368537,-9.48730358634834,33.2593244992288,23.947199564735,41.6825680117708,2.4184351810712,22.0291516403533,64.6300667565715,86.6592183969247,101.605621225113,26.3730781880932,,15.9095946336272,14.9464028281886,27.9787640309312,-1.60568584283806,0.694446688115444,9.15219606568521,18.737072416438,71.6107841813225,0.0147710459276338,1.65328042296832,1.65328042296832,90.9772027318122,90.9772027318122,0.0,0.0,0.00532902768174927,0.000181406181258272,2410909799034.12,1547563000000.0,1547563000000.0,2427911661952.04,-4.24782174662953,1701044826100.0,2179887256172.46,2270868076626.53,0.292713622092037,38713.1374283353,24849.9629152485,-4.96935024295485,27314.4943667949,35003.497418398,36464.4201816603,0.57681191374999,0.889807015632668,13.3407816030753,11.6183804547319,0.709928,1.10597912447422,22.24086,28.43834,18.77949,5.10687,8.48158299922943,7.22403675317764,76498.5859375,36.2506718563315
2010,58.5464880734266,39435.8399018505,19.4110509593166,2.19806395705578,-3.18267264881482,2.69607936146661,0.200037011699432,,,3.74016795806459,11.2488559640635,11.4173359820415,87.5861060384764,0.199256222403447,0.216226686926475,0.21303593593535,,185.129678230656,164.12317366056,17.3930963720569,,203.402387558859,185.358714884636,1.66063,0.653650259968151,81.6963569500982,9.56772686895221,1.95308525294848,-9.04373295412338,34.2164156044564,25.1424066140342,42.2835122948799,2.36792473035643,21.6585399958924,64.249244815775,85.9077848116674,101.996283226389,28.2750712111101,,15.8051521698554,16.0884984147218,30.2714168623164,-1.99634565120633,0.621688753607374,9.55093459314937,18.8664652009736,70.5519040505591,0.0262365837173807,1.53346134923196,1.53346134923196,92.372302972317,92.372302972317,0.0,0.0,0.00634753663540928,0.000226463741821233,2475244321361.11,1601927000000.0,1601927000000.0,2475244321361.11,1.94952148180782,1734207060400.0,2280975766731.83,2315139137603.88,0.225267062232155,39435.8399018505,25522.0610592951,1.1534748933105,27629.5602015506,36340.7338744538,36885.028113447,0.74878394729205,1.00686159361882,14.0922151883326,12.9120792240974,0.702299,1.08516905679696,24.33356,31.19587,23.64564,5.74164,8.43394473195076,7.14795142412186,77561.53125,40.6850342533553
2011,62.3048541255971,39731.4214516479,20.192237752842,3.03964571358159,-1.75624020306475,1.01575406843406,0.19174159334866,,,3.40085679343243,12.5032437174516,12.5032437174516,79.9792455940243,0.178178815834406,0.190500905503858,0.190500905503858,,170.573869921628,151.403858172312,23.096549662687,,194.22053372736,170.654241825442,1.66488,0.991574807324327,95.2504060769353,8.19016209338083,1.74131091756518,-7.21015505632058,34.5481098745379,25.6227316325498,41.0169636531019,2.28739421092508,20.9691743021984,64.2794484101546,85.2486227123529,100.904816530344,30.7000187976267,,15.4129693984277,15.6561938179908,31.6048353279704,-0.904816530343707,0.640324283159736,9.46514727217517,18.6580904503237,69.9613323179402,0.0338296333329966,2.04014405047744,2.04014405047744,94.2568310156957,94.2568310156957,0.0,0.0,0.00630180355019382,0.00029897322225743,2659310054646.23,1659784000000.0,1659784000000.0,2513366731633.23,1.54014736820638,1760916404800.0,2350795692102.0,2350795692102.0,0.255160669949743,42038.5004790349,26237.9448222621,0.749525179463745,27836.6507122363,37161.4906866096,37161.4906866096,0.884157245979776,1.17974832603497,14.7513772876471,13.8975629668265,0.706052,1.13123827118654,24.67365,29.46259,31.421,5.6462,8.37611109018326,7.05818980932236,78587.015625,44.5027460386689
2012,61.1224180512883,40039.6468165335,20.1346791859528,0.444511638665825,-3.43184465546129,1.72838192510862,0.182806706255478,,,3.46520061199229,12.5907530492157,12.3074445750251,81.2516354556047,0.183715363686394,0.192000621999449,0.196420337475779,318.141139342301,160.763029695133,147.888476259537,27.8022930599267,,189.141115671458,160.887889461497,1.59382,1.1933510130402,99.2474541864522,8.49951615380527,1.63211220326095,-7.57048473971878,33.8900825254143,24.8560287469464,41.6234456039493,2.18544195437133,20.7774710466087,64.5556528244412,85.3331238710499,101.17215171688,29.9751039670716,,15.5014743146875,15.8390278458303,31.1473140842167,-1.17221011714509,0.660039793940505,9.36611768470982,18.6262972888845,70.0785074761099,0.0135671479151709,1.66179081780014,1.66179081780014,95.8231823786639,95.8231823786639,0.0,0.0,0.00555497899624845,0.000157575313857762,2704887678386.72,1712321000000.0,1712321000000.0,2550537514107.23,1.4789239471568,1786959019200.0,2440476088673.01,2385562172541.23,0.226694225294993,42462.7149069427,26880.8938105472,0.77577230721721,28052.5997397187,38311.8460772243,37449.7792403054,0.713261396793992,0.959235324314262,14.6668761289501,12.4082242351311,0.701634,1.10834426567051,,,,,8.2859180867672,7.00258389115334,78724.6328125,43.1815342771142
2013,61.1818356789624,40623.3894497926,20.7815285411214,1.6601051134686,-4.76890721804899,1.95523073173183,0.172450214248759,,,3.35283107405877,13.3785146402748,12.7173841282691,78.632523002677,0.175904680912982,0.178775607928503,0.188069501076007,,149.475256563992,145.084428632671,27.0700387462271,,176.983738241376,149.488050394224,1.63938,-0.931480622116829,95.1373344728072,4.15765814548942,1.59704036060645,-5.18060343110326,34.7273371045205,24.8204234421127,39.3126907501169,2.06502466578136,20.1240215946387,64.8520376699742,84.9760592646129,101.276633471914,29.952601103524,,15.6872559422572,16.3005742073016,31.2292345754384,-1.27663347191446,0.672181106767319,9.5817371440243,18.8170308325697,69.7628484004065,0.00506384306336449,1.89559598104464,1.89559598104464,97.6396027727429,97.6396027727429,0.0,0.0,0.00624067105790212,5.06428910923375e-05,2786022872706.81,1782109000000.0,1782109000000.0,2605105899522.32,2.13948570108317,1825190751900.0,2563270947920.74,2436600934113.19,0.199051115107873,43444.5648427389,27789.7754414725,1.4579115443597,28461.581829817,39971.0253628526,37995.763895187,0.572362275795656,0.782768547915887,15.0239407353871,11.5379757631292,0.695248,1.08690143543614,23.14708,22.60496,40.20748,5.58823,9.76576432585716,7.80516862869263,79257.7734375,43.0954825160314
2014,58.3983900870264,41369.7984773726,20.5259657795026,-3.71810256474522,-4.72066884876575,1.92213535385895,0.161093409218067,,,3.06887818214771,14.8582345597615,13.9344852994594,71.764401663174,0.157057581365908,0.157479346124806,0.167919016221647,,135.547820940684,135.342794735133,28.6678092179369,,164.642816634837,135.55222489264,1.65915,0.77047676539396,106.213063195636,5.92589330405958,1.74090369094139,-5.43920290617864,33.9160155620624,24.5995626123813,38.5955904625438,1.94880699671148,19.8295455766062,64.4545759209093,84.2841214975155,101.394280447957,28.5020548195346,,16.3648169352361,17.1101589504416,29.8963352674917,-1.3942804479571,0.666983894425456,9.37714155590548,18.3594849309654,70.1368554923726,0.00450645356470457,1.8258425023499,1.8258425023499,99.4223481392933,99.4223481392933,0.0,0.0,0.00616597775948843,0.0,3063803240208.01,1861964000000.0,1861964000000.0,2673033408186.23,2.6074759063105,1872782161000.0,2665874429446.03,2500134716403.13,0.131244253250156,47417.6350484639,28817.1016554522,1.83738737138741,28984.5313400552,41259.0009441734,38693.8932626594,0.462229903069981,0.60414658764433,15.7158785024845,12.3929385668508,0.698444,1.14926764980625,23.5778,22.87626,41.20273,5.66499,9.75668206810951,7.80866965651512,79634.078125,38.9864461374127
2015,56.6830960052084,42008.9852304102,20.7131803180232,-2.05481121772423,-4.9030135772796,1.54796224843591,0.170846440567422,,,3.01731446844954,15.3799547302806,14.2156364898233,70.3450739413521,,,,,130.792541692403,134.059698596064,27.5109343438559,,158.764794751515,130.83735372185,1.66818,-0.191664023504666,105.159904345358,4.04179465135302,1.66858295911724,-4.11795945111263,34.2292956947064,24.8155872827738,37.6917161911757,1.85961202401681,19.4937544864197,64.4731378228136,83.9668923092333,101.380252241123,27.6514218820426,,16.934825885181,17.4133599318899,29.0316741231658,-1.38025224112315,0.621473465435788,9.30040023037244,18.1416206200023,70.4084102632589,0.00352667873831386,0.581008064602756,0.581008064602756,100.0,100.0,0.0,0.0,0.00504102153133258,0.0,2928591002002.51,1916896000000.0,1916896000000.0,2735997359822.44,2.35552430595799,1916896000000.0,2768620597517.21,2559025997329.7,0.100748117331011,44966.1019252665,29432.3587203529,1.54505648217543,29432.3587203529,42509.8881664337,39291.7357687201,0.24258848615181,0.351904303752468,16.0331076907667,12.5102310914724,0.692365,1.0577798217021,24.97949,23.05669,35.35066,5.60939,9.68684554100037,7.74825811386108,80114.546875,37.0777619427743
